AÑO;PERIODO;FECHA DE REPORTE DE LA INFORMACIÓN;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DICTRITO;COD_CENTRO;NOMBRE DE CENTRO DE ATENCIÓN;N° DE CASOS - MUJERES;N° CASOS - VINCULO RELACIONAL - PAREJA;N° CASO - VINCULO RELACIONAL - EX PAREJA;N° CASOS - VINCULO RELACIONAL - FAMILIAR;N° CASOS - VINCULO RELACIONAL - CONOCIDO;N° CASOS  - VINCULO RELACIONAL - DESCONOCIDO;N° CASOS - VINCULO RELACIONAL - OTROS;N° CASOS DE TENTATIVA FEMINICIDIO - 0_5 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 6_11 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 12_17 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 18_29 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 30_59 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 60_MÁS - MUJERES
2019;ENE - DIC;14/1/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;COM121;CARTAVIO;1;0;1;0;0;0;;0;0;0;0;1;0
2019;ENE - DIC;14/1/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;221001;SAN MARTIN;TOCACHE;TOCACHE;COM122;SECTORIAL TOCACHE;2;1;1;0;0;0;;0;0;0;2;0;0
2019;ENE - DIC;14/1/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130901;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;COM123;HUAMACHUCO;1;0;1;0;0;0;;0;0;0;0;1;0
2019;ENE - DIC;14/1/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;131202;LA LIBERTAD;VIRU;CHAO;COM127;CHAO;11;4;5;1;1;0;;0;0;0;9;2;0
2019;ENE - DIC;14/1/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;COM129;PACASMAYO;2;1;1;0;0;0;;0;0;0;2;0;0
2019;ENE - DIC;14/1/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200110;PIURA;PIURA;LA UNION;COM133;LA UNION;1;1;0;0;0;0;;0;0;0;0;1;0
2019;ENE - DIC;14/1/2020;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;240104;TUMBES;TUMBES;PAMPAS DE HOSPITAL;COM147;PAMPAS DE HOSPITAL;1;0;1;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;PIURA;PIURA;VEINTISEIS DE OCTUBRE;CCS001;SANTA JULIA;1;0;1;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;APURIMAC;ABANCAY;ABANCAY;CEM001;ABANCAY;2;1;0;1;0;0;;0;0;0;0;2;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;HUANUCO;AMBO;AMBO;CEM003;AMBO;1;0;1;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;CALLAO;CALLAO;CALLAO;CEM010;CALLAO;3;1;2;0;0;0;;0;0;0;2;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CEM016;CHACHAPOYAS;1;0;0;1;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;JUNIN;HUANCAYO;CHILCA;CEM019;CHILCA;1;1;0;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;COMAS;CEM029;COMAS;5;2;2;0;1;0;;0;0;0;1;4;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;JUNIN;HUANCAYO;HUANCAYO;CEM039;HUANCAYO;1;1;0;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;HUANUCO;HUANUCO;AMARILIS;CEM041;HUANUCO;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;ANCASH;HUARAZ;HUARAZ;CEM042;HUARAZ;1;1;0;0;0;0;;0;0;1;0;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;CHACLACAYO;CEM045;CHACLACAYO;1;0;1;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;MADRE DE DIOS;MANU;HUEPETUHE;CEM046;HUEPETUHE;1;0;0;0;1;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;PUNO;SAN ROMAN;JULIACA;CEM054;JULIACA;2;1;0;1;0;0;;0;0;0;0;2;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;CUSCO;LA CONVENCION;KIMBIRI;CEM055;KIMBIRI;1;1;0;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;AYACUCHO;LA MAR;SAN MIGUEL;CEM057;LA MAR;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;LOS OLIVOS;CEM061;LOS OLIVOS;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;AYACUCHO;LUCANAS;PUQUIO;CEM062;LUCANAS;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;CEM063;MADRE DE DIOS;2;0;2;0;0;0;;0;0;0;1;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;PACHACAMAC;CEM064;MANCHAY;3;2;1;0;0;0;;0;0;0;2;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;AREQUIPA;AREQUIPA;MIRAFLORES;CEM066;MIRAFLORES;1;0;1;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LORETO;LORETO;NAUTA;CEM070;NAUTA;1;0;1;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;PASCO;OXAPAMPA;OXAPAMPA;CEM073;OXAPAMPA;1;1;0;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;SAN JUAN DE MIRAFLORES;CEM076;SAN JUAN DE MIRAFLORES;3;3;0;0;0;0;;0;0;0;3;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;CUSCO;LA CONVENCION;PICHARI;CEM080;PICHARI;1;1;0;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;ICA;PISCO;PISCO;CEM081;PISCO;1;0;1;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;UCAYALI;CORONEL PORTILLO;CALLERIA;CEM083;PUCALLPA;2;1;1;0;0;0;;0;0;0;1;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;PUNO;PUNO;PUNO;CEM084;PUNO;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;CEM088;SAN JUAN DE LURIGANCHO;2;1;0;0;1;0;;0;0;0;1;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;SAN MARTIN DE PORRES;CEM089;SAN MARTIN DE PORRES;2;1;1;0;0;0;;0;0;0;1;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;JUNIN;SATIPO;SATIPO;CEM091;SATIPO;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;AYACUCHO;SUCRE;QUEROBAMBA;CEM094;SUCRE;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;SURQUILLO;CEM097;SURQUILLO;4;3;0;0;1;0;;0;0;0;0;3;1
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;TACNA;TACNA;TACNA;CEM098;TACNA;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;SAN MARTIN;SAN MARTIN;TARAPOTO;CEM099;TARAPOTO;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;HUANUCO;LEONCIO PRADO;RUPA-RUPA;CEM102;TINGO MARIA;2;2;0;0;0;0;;0;0;0;0;1;1
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LA LIBERTAD;TRUJILLO;TRUJILLO;CEM104;TRUJILLO;2;1;1;0;0;0;;0;0;0;1;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;TUMBES;TUMBES;TUMBES;CEM105;TUMBES;3;0;3;0;0;0;;0;0;0;2;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CEM106;UTCUBAMBA;2;1;1;0;0;0;;0;0;1;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;CALLAO;CALLAO;VENTANILLA;CEM107;VENTANILLA;1;0;1;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;VILLA EL SALVADOR;CEM109;VILLA EL SALVADOR;12;4;7;0;0;1;;0;0;0;8;4;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;VILLA MARIA DEL TRIUNFO;CEM110;VILLA MARIA DEL TRIUNFO;3;1;2;0;0;0;;0;0;0;2;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA PROVINCIA;YAUYOS;YAUYOS;CEM113;YAUYOS;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;CALLAO;CALLAO;BELLAVISTA;CEM116;BELLAVISTA;1;0;1;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;JUNIN;CHUPACA;CHUPACA;CEM117;CHUPACA;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;CEM119;SAN IGNACIO;5;3;1;1;0;0;;0;1;0;2;2;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;AMAZONAS;LUYA;LAMUD;CEM121;LUYA;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;PUENTE PIEDRA;CEM122;PUENTE PIEDRA;1;0;1;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA PROVINCIA;HUARAL;HUARAL;CEM124;HUARAL;4;2;2;0;0;0;;0;0;1;0;3;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;MOQUEGUA;ILO;ILO;CEM131;ILO;1;1;0;0;0;0;;0;0;0;1;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;HUANCAVELICA;ANGARAES;LIRCAY;CEM135;ANGARAES;1;0;1;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;CAJAMARCA;CUTERVO;CUTERVO;CEM136;CUTERVO;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;AREQUIPA;ISLAY;MOLLENDO;CEM140;ISLAY;1;0;1;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA METROPOLITANA;LIMA;RIMAC;CEM145;RIMAC;2;0;2;0;0;0;;0;0;0;1;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;CAJAMARCA;CAJABAMBA;CAJABAMBA;CEM148;CAJABAMBA;1;1;0;0;0;0;;0;0;0;0;1;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;JUNIN;JUNIN;JUNIN;CEM154;JUNIN;1;1;0;0;0;0;;0;0;1;0;0;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;LIMA PROVINCIA;BARRANCA;BARRANCA;CEM155;BARRANCA;2;2;0;0;0;0;;0;0;0;0;2;0
2020;ENE - DIC;15/1/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;;AMAZONAS;CONDORCANQUI;NIEVA;CEM156;CONDORCANQUI;1;0;0;1;0;0;;0;0;1;0;0;0
